Latitude,Longitude,Depth,Pressure,InSitu_Temperature,Salinity,Doxy+0.001,Year,Month,NO3,PO4,SiOH4,TA,DIC,pH_insitu
18.82,-168.51,1751.82482,1769.93835895262,2.43376352199201,34.6088561326264,87.481534152304,1967,1,40.0893450198551,2.86214567253014,141.638988604166,2404.12574731234,2345.50875439674,7.72240692869614
18.82,-168.51,2238.44282,2264.20652491604,1.93253104978291,34.6508288333006,108.659350073171,1967,1,38.8155868534266,2.74668507820743,151.107549026196,2415.71172437552,2343.62568849832,7.75410428263319
18.82,-168.51,2737.22628,2771.9945287964,1.6611467551708,34.6612344172873,124.464900232048,1967,1,37.8985840550785,2.66485908203539,153.976594491518,2418.74383718441,2337.70492016742,7.76797104001233
18.82,-168.51,3248.17518,3293.37784411309,1.51593846268524,34.6747894998958,137.392558812303,1967,1,37.0780982140087,2.59819662052785,153.468647664441,2419.26213126077,2330.25652684879,7.77255395689117
18.82,-168.51,3746.95864,3803.51819560389,1.46247420230495,34.6830797362257,148.164030219785,1967,1,36.3491589482557,2.54192373939857,150.162191610332,2416.79118963791,2321.42660651762,7.769175642999
18.82,-168.51,4744.52555,4827.22777849256,1.43682349797764,34.6957847425881,169.934415596255,1967,1,34.7454447826202,2.42269606171967,137.731732888584,2404.92418346704,2299.02198864805,7.7547401864612
18.82,-168.51,5243.309,5340.77638629765,1.45458996295929,34.6991882324219,174.447105957031,1967,1,34.3992695259294,2.39828047953151,135.190567218843,2401.95759446013,2293.87559012754,7.7387534598054
23.3,-70.5,1998.09249657516,2020.49846601919,3.6082014923586,34.983506482841,263.649353458093,1974,2,17.9797828872297,1.20275233106642,15.9567101756251,2317.50049791103,2157.99191807339,7.99101442067646
23.3,-70.5,2008.15891237623,2030.72638227906,3.5980821228861,34.9834546392604,263.650676452169,1974,2,17.9820187644234,1.20307721516242,16.0291546435665,2317.61064905687,2158.07711270269,7.99079582647808
23.3,-70.5,2521.52010682019,2552.96064830723,3.10814532835264,34.9567357741182,264.363828869456,1974,2,18.2182874756156,1.22822528988489,20.1143394751487,2321.50379364846,2162.11216957247,7.97755569080475
23.3,-70.5,2523.15882567153,2554.62968563683,3.10675629717672,34.956675523762,264.384241902266,1974,2,18.2173763567164,1.22817483279046,20.1196980060038,2321.50901534235,2162.11276145243,7.97752496519014
23.3,-70.5,3489.09254859799,3540.62401891572,2.47509429752443,34.9149271245634,268.18609810895,1974,2,18.474353921964,1.25842566575648,26.6388976800267,2326.15444691504,2167.75658301925,7.94535947786864
23.3,-70.5,3494.47691053809,3546.13238568944,2.47291568952478,34.914769132981,268.160740873987,1974,2,18.4800119426241,1.25889519641127,26.6928185600685,2326.2033028619,2167.82025206957,7.94511575347017
23.3,-70.5,4420.17098167063,4495.13059632635,2.31570197782641,34.8978037288612,267.751431737148,1974,2,18.8411667551815,1.29405093632181,31.380457466827,2330.55581747651,2173.66497533958,7.90442900430553
23.3,-70.5,4439.18532262819,4514.66475007342,2.31517887798492,34.897473863468,267.639920537484,1974,2,18.8600820493424,1.29551440282862,31.524745600207,2330.6967458183,2173.86220896963,7.9034915159035
23.3,-70.5,5213.83113392408,5311.88088883004,2.24245188571035,34.8737098467141,258.528597390877,1974,2,20.5109201733562,1.41269840735416,43.2008462836711,2339.92309878993,2187.98781191726,7.85978914765809
23.3,-70.5,5215.31378431339,5313.40933301704,2.2421890793555,34.873657395561,258.509175366182,1974,2,20.5148542795487,1.41296955534466,43.2291359475148,2339.94355310273,2188.02019409758,7.85970274273349
23.3,-70.5,476.815162918133,480.402271655683,16.0841415882787,36.196714142256,186.149259456268,1974,2,8.8086758475659,0.487066871335488,2.90344045598216,2369.06595041893,2102.83982055141,8.07073866629508
23.3,-70.5,993.974023271542,1002.7058416703,6.69600939644192,35.0467791764258,185.656539778705,1974,2,23.2569899077607,1.52182555965685,15.2609277979472,2320.69437720921,2179.4618301974,7.93717884374138
23.3,-70.5,2005.03754313559,2027.55488383496,3.60122576034868,34.9834903382525,263.650928491901,1974,2,17.9811621203664,1.20296367096727,16.0062889984646,2317.57760279875,2158.05040871929,7.99086550228843
23.3,-70.5,2006.33811365252,2028.87633588992,3.59991640766307,34.9834774203905,263.650837671128,1974,2,17.9815066150695,1.20301001215728,16.0157927036985,2317.59150187579,2158.06153804521,7.99083661895014
23.3,-70.5,2510.04907486084,2541.27774134541,3.11792945957069,34.9571742884267,264.234138713255,1974,2,18.2233659763453,1.22847911095604,20.0703072971809,2321.4613386777,2162.09843785934,7.97778127036856
23.3,-70.5,2511.27161114676,2542.52282888944,3.11688128378572,34.9571259888848,264.246674358256,1974,2,18.2229503373145,1.22846168163812,20.0756299784475,2321.46643472906,2162.10083211187,7.97775619499714
23.3,-70.5,3514.08951393345,3566.19781338348,2.46514339219556,34.9142321306941,268.051159572732,1974,2,18.5021645991737,1.26071504171357,26.8977118035292,2326.39573832905,2168.06654718799,7.94421724166745
23.3,-70.5,3536.82348656944,3589.45890636919,2.45645517757329,34.9136667487513,267.859932020928,1974,2,18.5344675996149,1.26329213460752,27.1710924550172,2326.66694872586,2168.40701494323,7.94312989571812
23.3,-70.5,3998.73411136352,4062.5962459892,2.34077440910344,34.9038289008227,268.834425972983,1974,2,18.609014496334,1.27395125213906,29.1574032222453,2328.25462778924,2170.58662883238,7.92386152269147
23.3,-70.5,4016.3438361628,4080.65340347977,2.33841616361038,34.9035635969952,268.753434292407,1974,2,18.6235654271037,1.27515326587501,29.2854326070915,2328.38966462467,2170.76017255514,7.92302904108273
23.3,-70.5,4418.81838833302,4493.74108860768,2.31574029294948,34.8978252652557,267.75932077812,1974,2,18.8398502683767,1.29394859890179,31.3703061838889,2330.54562322586,2173.65098277329,7.90449536849483
23.3,-70.5,5226.44666793834,5324.88638699794,2.23959207668694,34.8732681915162,258.372115063739,1974,2,20.5439828099992,1.41498094764357,43.4455479854832,2340.09769631213,2188.26399991035,7.85906403767887
23.3,-70.5,5231.85704128878,5330.46422154177,2.23797950725398,34.8730807883632,258.310043086742,1974,2,20.5579797239637,1.41594919383828,43.5533891656511,2340.17315987,2188.38332221155,7.85875882194433
23.3,-70.5,996.835278408795,1005.59917053209,6.66926288919574,35.0466588475098,186.350454947312,1974,2,23.2023198893239,1.51877805438357,15.2503818817721,2320.70429158656,2179.30294942034,7.93793831237839
23.3,-70.5,1009.76294934711,1018.67225011857,6.55270594383083,35.0467772457206,188.574306617303,1974,2,23.0511882557288,1.51101541043508,15.3348690548263,2320.86041441442,2179.11265479612,7.94018365190256
23.3,-70.5,1996.53181195484,2018.91278571472,3.60975985499331,34.9834921874512,263.64547956543,1974,2,17.9798405950419,1.20273395678925,15.9468737305479,2317.48322283565,2157.98080150255,7.99104383912112
23.3,-70.5,2513.09240987046,2544.37722765181,3.11532267815633,34.9570547979721,264.265971755949,1974,2,18.22227031911,1.22843104736412,20.083251770751,2321.47374706868,2162.10394507396,7.97771935596071
23.3,-70.5,2517.51434962804,2548.88083255377,3.11154950240293,34.9568853826212,264.315703960977,1974,2,18.2203389902103,1.22833521004303,20.1003584207924,2321.49023238537,2162.10943074187,7.97763219628724
23.3,-70.5,3513.12709175092,3565.21312882391,2.46551854201572,34.9142571937082,268.05800995906,1974,2,18.5009267561365,1.2606150509355,26.8868388583553,2326.38519470123,2168.05320871595,7.94426236034173
23.3,-70.5,4003.91038202091,4067.9038890779,2.34009728414223,34.9037588908439,268.810486536985,1974,2,18.6132029695896,1.27429893681089,29.1946039150636,2328.29499617674,2170.63750045799,7.92361797713121
23.3,-70.5,4014.75714013214,4079.02633391511,2.33863386043516,34.9035904473106,268.760693053427,1974,2,18.6222206318446,1.27504282720518,29.2737370806987,2328.37774705545,2170.74448115528,7.92310448926315
23.3,-70.5,4428.75474708239,4503.94882029562,2.31546292085945,34.8976606080801,267.701306073815,1974,2,18.8496069832563,1.29470550434581,31.4451823211243,2330.61987358655,2173.75380656863,7.90400682895472
23.3,-70.5,4437.52059236652,4512.95444377025,2.31522393007216,34.8975044767157,267.649773655662,1974,2,18.858392861956,1.29538420837434,31.5119669909566,2330.68451542922,2173.84484991101,7.90357392624528
23.3,-70.5,5216.87446893371,5315.01823229418,2.24189002676488,34.8736023749398,258.489057639322,1974,2,20.5189785943114,1.41325396128276,43.2590457733346,2339.96509720253,2188.05429091187,7.85961216644607
23.3,-70.5,5219.13746163317,5317.35115566437,2.24141690288308,34.8735229086672,258.460451728587,1974,2,20.5249311124949,1.41366468752834,43.3026579990797,2339.99636590285,2188.10376206267,7.85948148096545
23.1,-65.2,1442.86141277274,1457.08870587348,4.53928288808694,35.0290856685891,245.511412283789,1974,9,18.9133150884832,1.2580055350287,14.4833256312805,2317.42834773129,2161.86013708695,7.99031408148612
23.1,-65.2,1952.7747334861,1974.43313723845,3.67559155632614,34.9925008022169,258.989863821796,1974,9,18.3295024675072,1.22562155197365,16.9433952457431,2318.74990860213,2160.3141349743,7.98922224797183
23.1,-65.2,1953.77104712564,1975.44518530565,3.67418739690909,34.9924630294173,258.993876924617,1974,9,18.3298229422181,1.22566308469652,16.953152164346,2318.76216171687,2160.32359222476,7.98920318518979
23.1,-65.2,2475.83939424131,2506.40622355559,3.11661033620253,34.9619844284961,259.71930783202,1974,9,18.6726385222775,1.25850685489743,22.1816054783918,2323.84278953124,2165.34665123757,7.97611917680398
23.1,-65.2,3959.54966623493,4022.36712354951,2.3439548010068,34.9032233656622,267.485481361273,1974,9,18.8703017158963,1.28752577605179,30.1485990895745,2328.86327329108,2171.76880460408,7.92499953378729
23.1,-65.2,3974.89289628375,4038.09714537034,2.34158839678012,34.9030450445072,267.475315613949,1974,9,18.8758999963835,1.2880819867942,30.2262850385039,2328.9491530242,2171.87145844134,7.92432899970176
23.1,-65.2,4454.9168078111,4530.7664611735,2.28396817244913,34.8939206568776,265.481306974112,1974,9,19.3045637885456,1.32218376303146,33.9895411617689,2332.43869134282,2176.69716513241,7.90124754038811
23.1,-65.2,5317.7244196473,5418.9337469938,2.08551964095812,34.8551461567639,252.860915908574,1974,9,21.9112133755118,1.50131653791777,52.3677015619629,2345.47312900065,2197.73686793727,7.84729319731745
23.1,-65.2,5336.45511607054,5438.25215414676,2.08393388089408,34.8545103530928,252.660509678552,1974,9,21.9541931799497,1.50420405169758,52.6418911754995,2345.67869289801,2198.07116970721,7.8462208468348
23.1,-65.2,1457.40759190993,1471.82962394477,4.5048031452323,35.0273279118534,247.299541962473,1974,9,18.7929040623001,1.24944974313384,14.305108261857,2317.0484554781,2161.01938976439,7.99157355202489
23.1,-65.2,1975.29142173956,1997.30657650131,3.64376875739355,34.9917913626061,259.132891528229,1974,9,18.3317788824339,1.22616879805295,17.1476667706266,2319.02170425126,2160.49719458621,7.98884556923085
23.1,-65.2,1979.2766762977,2001.35522409115,3.6382201997386,34.9916787324594,259.164296528247,1974,9,18.3315927884946,1.22621850696254,17.1813603809225,2319.06814463674,2160.52532669331,7.98878470063198
23.1,-65.2,2475.04234332968,2505.5946133164,3.11724501080143,34.9620306797144,259.718011940609,1974,9,18.6721200639369,1.25846034610861,22.1744019490751,2323.83688774847,2165.34005227012,7.97614157731145
