Latitude,Longitude,Depth,Pressure,InSitu_Temperature+0.001,Salinity,Doxy,Year,Month,NO3,PO4,SiOH4,TA,DIC,pH_insitu
18.8,-168.5,3025,3065.49163018945,1.57632074443312,34.6688100145801,132.025447364849,1966,1,37.4211614901368,2.62571478265593,153.730828934728,2418.80263715095,2332.93040693504,7.77172527655539
18.8,-168.5,3087.5,3129.28650653893,1.55155138486086,34.6705387894419,133.721310710442,1966,1,37.3179523847871,2.61715477393231,153.819486214248,2418.93746612554,2332.07507509868,7.77232273951121
18.8,-168.5,3162.5,3205.86439914609,1.53626680598602,34.6727134569362,135.505585769919,1966,1,37.1990530709215,2.60782337532628,153.582876976686,2418.90519795756,2330.90006272065,7.77265898111035
18.8,-168.5,3225,3269.69931999874,1.52338660247848,34.6742782715731,136.891036660332,1966,1,37.1083474995961,2.60067379957303,153.431243773738,2418.87330610511,2330.00169118091,7.7726419121595
18.8,-168.5,3300,3346.32520707474,1.50491006469727,34.6756896972656,138.484130859375,1966,1,37.0095737760951,2.59269758148193,153.365409532569,2418.84186676744,2329.03897705023,7.77229938945988
18.8,-168.5,3375,3422.97722326104,1.4966138008228,34.6763424629246,139.983391568097,1966,1,36.9134109708284,2.58506742664211,152.977557299865,2418.51608286517,2327.84695892156,7.77165351822544
18.8,-168.5,3450,3499.65533347467,1.48928279203688,34.6776081505942,141.621654548007,1966,1,36.80245023293,2.57649189265667,152.469876253353,2418.15637459901,2326.49932859605,7.77126620004807
18.8,-168.5,3525,3576.35950262826,1.48213979444478,34.6796755332473,143.263299236456,1966,1,36.685287366202,2.56769561845675,151.959354488335,2417.87413866819,2325.16801102998,7.77095595968414
18.8,-168.5,3587.5,3640.29952440813,1.47627413144364,34.6816058776161,144.513894193281,1966,1,36.593991269661,2.56095771055855,151.602216423143,2417.71115252883,2324.18136653025,7.77049584463285
18.8,-168.5,3662.5,3717.05137714478,1.46837482694688,34.6821561638626,146.123397206751,1966,1,36.489077633895,2.55270745386081,151.056833612555,2417.19218905744,2322.80143715151,7.76968050736687
18.8,-168.5,3725,3781.03108609645,1.46435288468648,34.6826990670346,147.575204512907,1966,1,36.3905060876455,2.54507890494607,150.422445072495,2416.62608863505,2321.45324127421,7.76914912203386
18.8,-168.5,3812.5,3870.63292605512,1.46280535713211,34.684303271473,149.330020664275,1966,1,36.2619341355244,2.53555920048581,149.59055315332,2416.00157166347,2319.78294615385,7.76811416634997
18.8,-168.5,3875,3934.65581799505,1.47017252615094,34.685375617882,149.666420693955,1966,1,36.2282172684936,2.53358415226584,149.354766371847,2415.9366750597,2319.36039200737,7.76603794013272
18.8,-168.5,3950,4011.50699160613,1.4707278240717,34.6865221508861,150.687377223179,1966,1,36.1519731776139,2.52810368194175,148.899450806434,2415.60812484578,2318.3850409409,7.76431531835467
18.8,-168.5,4012.5,4075.56936519066,1.46804940374585,34.6875837796822,152.01681741346,1966,1,36.0556273519144,2.52091508667041,148.266617023802,2415.08450607879,2317.12306530496,7.76353920740369
18.8,-168.5,4087.5,4152.46785780512,1.46086430197519,34.6895083861813,153.494018289201,1966,1,35.9473342393775,2.51295548064012,147.738284962199,2414.68524977446,2315.86946617691,7.76248509229938
18.8,-168.5,4162.5,4229.39211108051,1.459824662999,34.6896682235955,155.518619572031,1966,1,35.8049767955263,2.50201450645182,146.493963263625,2413.48281890522,2313.72177606521,7.76186985544886
18.8,-168.5,4225,4293.51530845123,1.45668818398584,34.6898066358594,156.942047669033,1966,1,35.7077455541441,2.49449740125568,145.723409662336,2412.68452258111,2312.27921414152,7.7609245594588
18.8,-168.5,4300,4370.48669850088,1.44379003143311,34.6903877258301,158.189575195312,1966,1,35.6319065470416,2.4884663944581,145.492606905513,2412.29329242418,2311.33576562928,7.75911350682733
18.8,-168.5,4362.5,4434.64912740192,1.44387502302786,34.6909407997306,159.94952988258,1966,1,35.5020730076183,2.47870086737323,144.313588052116,2411.17365885935,2309.41142430146,7.75869176660961
18.8,-168.5,4437.5,4511.6675363621,1.44510043335073,34.6923536547001,161.823129078288,1966,1,35.355726906825,2.46803713979813,143.046294050113,2410.04910092645,2307.36614208868,7.75797658075071
18.8,-168.5,4500,4575.86909859431,1.44811005687714,34.6941108703613,163.11669921875,1966,1,35.246062387946,2.46038973012599,142.137846939783,2409.33455521129,2305.93780967794,7.75712755437716
18.8,-168.5,4562.5,4640.08841625462,1.44993391209172,34.6948585144317,164.704624179715,1966,1,35.1227825360909,2.45134596306262,140.98948077903,2408.23321000701,2304.13364173432,7.75644568530457
18.8,-168.5,4650,4730.02525149786,1.44810622237346,34.6952472857647,167.159116663387,1966,1,34.9417555698437,2.43771099749887,139.314839352605,2406.43456431664,2301.39703369302,7.7555954434066
18.8,-168.5,4712.5,4794.28709947907,1.44241878493365,34.6954626665386,169.004559579763,1966,1,34.8103244992821,2.42766798535328,138.19197215469,2405.10201050199,2299.42987975555,7.75503538602481
18.8,-168.5,4787.5,4871.42466148172,1.43276136103093,34.6964117149808,171.230014840286,1966,1,34.6482577406617,2.41547543723864,136.950581210477,2403.58603674997,2297.14594379903,7.75446614024388
18.8,-168.5,4850,4935.7253930758,1.43246903541444,34.6979123268629,173.869735949877,1966,1,34.4321393078819,2.39988080230339,134.982830335365,2401.45528123302,2294.09547450416,7.75514755875156
18.8,-168.5,4925,5012.90955661365,1.43460567549808,34.6992071601905,175.120615959167,1966,1,34.3263970462296,2.39254669534211,134.149603991338,2400.55543796456,2292.67353755379,7.75354014014444
18.8,-168.5,4987.5,5077.24907383943,1.44586096840435,34.699502318176,174.285010695457,1966,1,34.3848250616589,2.39732047305458,134.687159944605,2401.32261541764,2293.49492584393,7.74985819567766
18.82,-168.51,255.47445,257.186664948852,14.8322785160289,34.4834368511741,179.993121962337,1967,1,9.1927718781686,0.726499658864636,8.79858997993914,2272.12634312128,2040.84200628966,8.05752719796885
18.82,-168.51,742.09246,747.948876300601,5.24934421094078,34.4277805045344,43.4765661373977,1967,1,40.318190444103,2.9583757392215,85.9681484160262,2335.076510649,2299.72370991059,7.65520224811634
18.82,-168.51,1009.73236,1018.35885025495,4.24032730214922,34.5231186901947,56.4173187583154,1967,1,40.9978500657065,2.97728428162136,103.664139167872,2361.97746727653,2318.44890756936,7.68132451170812
18.82,-168.51,1253.04136,1264.48664322879,3.50912432947133,34.5556841248876,63.6006693041283,1967,1,41.1286594160885,2.97580060837227,118.636531247803,2378.98435993325,2332.91249401102,7.68846818229653
18.82,-168.51,1508.51582,1523.22756077988,2.87058202224485,34.5858698105722,76.3703658600826,1967,1,40.6378134279388,2.91943830654809,132.047802067051,2393.96872508122,2341.39489063832,7.70652232522189
18.82,-168.51,1763.99027,1782.28132661326,2.41706525246694,34.6098939560874,88.3724212462395,1967,1,40.0357668213692,2.85716645630673,141.884824968254,2404.46308122778,2345.28879177066,7.72390543837736
18.82,-168.51,2250.60827,2276.57762933912,1.92566173022371,34.6517658626749,108.965850846116,1967,1,38.7954752852069,2.74501887451021,151.254133199313,2415.91383974655,2343.60544566429,7.75446315054994
18.82,-168.51,2749.39173,2784.39422600724,1.65850716446458,34.6615807575924,124.84648202891,1967,1,37.8733970177977,2.66282131784942,153.908731843364,2418.7309649617,2337.4492283834,7.76828679329302
18.82,-168.51,3248.17518,3293.37784411309,1.51693846268524,34.6747894998958,137.391558812303,1967,1,37.0773333242093,2.59816805225177,153.435676500758,2419.24201043628,2330.23061329868,7.77256099834756
18.82,-168.51,3759.12409,3815.97500640009,1.46307244911209,34.6833139374398,148.473424749385,1967,1,36.3257318873358,2.5401938380412,149.971796696841,2416.64923037759,2321.10086841385,7.76914131120317
18.82,-168.51,4756.691,4839.74000194577,1.43602637751901,34.6959457689713,170.29045570471,1967,1,34.7184998818454,2.42069873524112,137.506490115251,2404.66762732266,2298.63646795026,7.75464634727974
18.82,-168.51,5243.309,5340.77638629765,1.45558996295929,34.6991882324219,174.446105957031,1967,1,34.3979726877824,2.39822158896523,135.154835388794,2401.93757385995,2293.8501388907,7.73876005930976
18.82,-168.51,243.309,244.932424591515,15.6640244165151,34.5556611300718,181.628232593511,1967,1,7.90683861893712,0.640135156178032,7.36750328528568,2275.62732023055,2032.56935380692,8.06646018775972
18.82,-168.51,742.09246,747.948876300601,5.24934421094078,34.4277805045344,43.4765661373977,1967,1,40.318190444103,2.9583757392215,85.9681484160262,2335.076510649,2299.72370991059,7.65520224811634
18.82,-168.51,997.56691,1006.05996338587,4.27840214035098,34.5206764557712,55.5041888363317,1967,1,41.0241055539145,2.98015939354916,102.993256080378,2361.05407148882,2318.09516955482,7.67969195930548
18.82,-168.51,1240.87591,1252.17347468729,3.54208212441487,34.5541157698516,63.5793791238411,1967,1,41.1052120866346,2.97439355802325,117.868478598216,2378.17576908472,2331.99369226777,7.68880354767964
18.82,-168.51,1496.35036,1510.89944990338,2.89551441169499,34.5846142499254,75.9289984071682,1967,1,40.6547223941437,2.9214553139642,131.476851960885,2393.3668013654,2341.0062642586,7.70597809077068
18.82,-168.51,1751.82482,1769.93835895262,2.43476352199201,34.6088561326264,87.480534152304,1967,1,40.0888182298581,2.86213778278887,141.611473218402,2404.10678206872,2345.48385094905,7.72241337850445
18.82,-168.51,2238.44282,2264.20652491604,1.93353104978291,34.6508288333006,108.658350073171,1967,1,38.8150296561742,2.74667303132419,151.07651896246,2415.69211062982,2343.60051374959,7.75411042207255
18.82,-168.51,2737.22628,2771.9945287964,1.6621467551708,34.6612344172873,124.463900232048,1967,1,37.8979304192421,2.66483936230109,153.944623414114,2418.72423001647,2337.67942443094,7.76797754273109
18.82,-168.51,3248.17518,3293.37784411309,1.51693846268524,34.6747894998958,137.391558812303,1967,1,37.0773333242093,2.59816805225177,153.435676500758,2419.24201043628,2330.23061329868,7.77256099834756
18.82,-168.51,3746.95864,3803.51819560389,1.46347420230495,34.6830797362257,148.163030219785,1967,1,36.3482724421153,2.54188684875262,150.128116473913,2416.77086610005,2321.40035863697,7.76918314277185
18.82,-168.51,4744.52555,4827.22777849256,1.43782349797764,34.6957847425881,169.933415596255,1967,1,34.7442330335943,2.42264116552777,137.695957790437,2404.90398103919,2298.99629585724,7.75474750060939
18.82,-168.51,5243.309,5340.77638629765,1.45558996295929,34.6991882324219,174.446105957031,1967,1,34.3979726877824,2.39822158896523,135.154835388794,2401.93757385995,2293.8501388907,7.73876005930976
23.3,-70.5,1998.09249657516,2020.49846601919,3.6092014923586,34.983506482841,263.648353458093,1974,2,17.9796216047037,1.20272933219454,15.9508363318246,2317.49146725431,2157.98525884314,7.99101175727302
23.3,-70.5,2008.15891237623,2030.72638227906,3.5990821228861,34.9834546392604,263.649676452169,1974,2,17.9818577492935,1.20305423157815,16.0232408506387,2317.60154700663,2158.0704287718,7.99079315115147
23.3,-70.5,2521.52010682019,2552.96064830723,3.10914532835264,34.9567357741182,264.362828869456,1974,2,18.2180433464682,1.22819721541113,20.1062809029037,2321.49250383283,2162.10395381032,7.97755294207137
23.3,-70.5,2523.15882567153,2554.62968563683,3.10775629717672,34.956675523762,264.383241902266,1974,2,18.2171322869342,1.22814675237292,20.1116364537601,2321.49772528155,2162.10454311333,7.97752221852793
23.3,-70.5,3489.09254859799,3540.62401891572,2.47609429752443,34.9149271245634,268.18509810895,1974,2,18.4738866918065,1.25837780368342,26.6278081174942,2326.14314319651,2167.74580173914,7.9453578837433
23.3,-70.5,3494.47691053809,3546.13238568944,2.47391568952478,34.914769132981,268.159740873987,1974,2,18.4795421581312,1.25884716317309,26.681709864087,2326.19199332717,2167.80945230813,7.94511416203288
23.3,-70.5,4420.17098167063,4495.13059632635,2.31670197782641,34.8978037288612,267.750431737148,1974,2,18.8405079843292,1.29398752346941,31.3677169514047,2330.54477672715,2173.65250077124,7.9044275527325
23.3,-70.5,4439.18532262819,4514.66475007342,2.31617887798492,34.897473863468,267.638920537484,1974,2,18.8594164769849,1.29545064605259,31.5119544473664,2330.68569416208,2173.84968509213,7.90349005054246
23.3,-70.5,5213.83113392408,5311.88088883004,2.24345188571035,34.8737098467141,258.527597390877,1974,2,20.5097279606565,1.41261309054765,43.1835198822265,2339.91141049529,2187.97212140762,7.85978717166269
23.3,-70.5,5215.31378431339,5313.40933301704,2.2431890793555,34.873657395561,258.508175366182,1974,2,20.5136609359922,1.41288419492606,43.2117972422446,2339.93186473486,2188.00449750481,7.85970076705187
23.3,-70.5,476.815162918133,480.402271655683,16.0851415882787,36.196714142256,186.148259456268,1974,2,8.80752462231757,0.486981388137636,2.90283863313342,2369.06585390401,2102.82887247201,8.07074340482941
23.3,-70.5,993.974023271542,1002.7058416703,6.69700939644192,35.0467791764258,185.655539778705,1974,2,23.2562011462801,1.5217618256842,15.2575983214518,2320.69175662808,2179.45348459345,7.93717996337882
23.3,-70.5,2005.03754313559,2027.55488383496,3.60222576034868,34.9834903382525,263.649928491901,1974,2,17.9810010774648,1.20294068568666,16.0003878741311,2317.56852247355,2158.04373264832,7.99086283057076
23.3,-70.5,2006.33811365252,2028.87633588992,3.60091640766307,34.9834774203905,263.649837671128,1974,2,17.9813455885924,1.20298702784978,16.0098863180059,2317.58241244659,2158.05485871356,7.9908339457153
23.3,-70.5,2510.04907486084,2541.27774134541,3.11892945957069,34.9571742884267,264.233138713255,1974,2,18.2231217840198,1.22845109261082,20.0622725085469,2321.45005420787,2162.09024224293,7.97777850831392
23.3,-70.5,2511.27161114676,2542.52282888944,3.11788128378572,34.9571259888848,264.245674358256,1974,2,18.2227061178585,1.22843365589108,20.0675923675882,2321.45514934302,2162.09263414473,7.97775343425013
23.3,-70.5,3514.08951393345,3566.19781338348,2.46614339219556,34.9142321306941,268.050159572732,1974,2,18.5016850351001,1.26066636772477,26.886530714954,2326.38440308294,2168.05567764238,7.94421565806866
23.3,-70.5,3536.82348656944,3589.45890636919,2.45745517757329,34.9136667487513,267.858932020928,1974,2,18.5339745884032,1.26324264019573,27.159815238549,2326.65556741078,2168.39605409469,7.94312831489351
23.3,-70.5,3998.73411136352,4062.5962459892,2.34177440910344,34.9038289008227,268.833425972983,1974,2,18.6084520752576,1.27389407684356,29.1454507835261,2328.24363055913,2170.57493557688,7.92386022882433
23.3,-70.5,4016.3438361628,4080.65340347977,2.33941616361038,34.9035635969952,268.752434292407,1974,2,18.6229970159711,1.27509571971463,29.2734355965462,2328.37865563518,2170.74843704581,7.92302774103762
23.3,-70.5,4418.81838833302,4493.74108860768,2.31674029294948,34.8978252652557,267.75832077812,1974,2,18.8391919731842,1.29388521038864,31.3575692305147,2330.5345832808,2173.63851169189,7.90449391790525
23.3,-70.5,5226.44666793834,5324.88638699794,2.24059207668694,34.8732681915162,258.371115063739,1974,2,20.5427809429262,1.41489525004663,43.4281166967505,2340.08601194615,2188.24825627603,7.85906206399225
23.3,-70.5,5231.85704128878,5330.46422154177,2.23897950725398,34.8730807883632,258.309043086742,1974,2,20.5567736796306,1.41586332648558,43.5359125606327,2340.16147996688,2188.36755488473,7.85875684904245
23.3,-70.5,996.835278408795,1005.59917053209,6.67026288919574,35.0466588475098,186.349454947312,1974,2,23.2015360886081,1.51871453771101,15.2470408279832,2320.7016640221,2179.29462676999,7.93793937787877
23.3,-70.5,1009.76294934711,1018.67225011857,6.55370594383083,35.0467772457206,188.573306617303,1974,2,23.0504259326532,1.51095283194609,15.3314478340849,2320.85770964592,2179.10441180518,7.94018445922899
23.3,-70.5,1996.53181195484,2018.91278571472,3.61075985499331,34.9834921874512,263.64447956543,1974,2,17.9796791703005,1.20271094994865,15.9410051486982,2317.47420313314,2157.97414554732,7.99104117741104
23.3,-70.5,2513.09240987046,2544.37722765181,3.11632267815633,34.9570547979721,264.264971755949,1974,2,18.2220260756263,1.22840301128662,20.0752100975209,2321.46246048509,2162.09574370462,7.97771659721522
23.3,-70.5,2517.51434962804,2548.88083255377,3.11254950240293,34.9568853826212,264.314703960977,1974,2,18.2200947638005,1.22830715204341,20.0923075229421,2321.47894366472,2162.1012215638,7.97762944265204
23.3,-70.5,3513.12709175092,3565.21312882391,2.46651854201572,34.9142571937082,268.05700995906,1974,2,18.5004477202172,1.2605664101885,26.8756616029861,2326.37386109491,2168.04234283641,7.94426077650184
23.3,-70.5,4003.91038202091,4067.9038890779,2.34109728414223,34.9037588908439,268.809486536985,1974,2,18.6126388206532,1.27424165354575,29.1826385197658,2328.28399527399,2170.62579487543,7.92361668143309
23.3,-70.5,4014.75714013214,4079.02633391511,2.33963386043516,34.9035904473106,268.759693053427,1974,2,18.6216527726576,1.27498531483058,29.2617441399835,2328.36673904801,2170.73274948668,7.92310318977103
23.3,-70.5,4428.75474708239,4503.94882029562,2.31646292085945,34.8976606080801,267.700306073815,1974,2,18.8489451701651,1.29464193674154,31.4324190911916,2330.60882784068,2173.74130982528,7.90400537115524
23.3,-70.5,4437.52059236652,4512.95444377025,2.31622393007216,34.8975044767157,267.648773655662,1974,2,18.8577278946516,1.29532048190113,31.499180322525,2330.67346471001,2173.83233038303,7.90357246209259
23.3,-70.5,5216.87446893371,5315.01823229418,2.24289002676488,34.8736023749398,258.488057639322,1974,2,20.5177840597064,1.41316855462032,43.241694115679,2339.9534089223,2188.03858786861,7.85961019108138
23.3,-70.5,5219.13746163317,5317.35115566437,2.24241690288308,34.8735229086672,258.459451728588,1974,2,20.5237348492211,1.41357921320773,43.2852875528781,2339.98467803888,2188.08804958124,7.85947950603708
23.1,-65.2,1442.86141277274,1457.08870587348,4.54028288808694,35.0290856685891,245.510412283789,1974,9,18.9129889821888,1.25796840101416,14.4781746080612,2317.42237317994,2161.8536317784,7.99031169634526
23.1,-65.2,1952.7747334861,1974.43313723845,3.67659155632614,34.9925008022169,258.988863821796,1974,9,18.3292624516265,1.2255948635493,16.9367469926978,2318.74002741963,2160.30710980393,7.98921916570575
23.1,-65.2,1953.77104712564,1975.44518530565,3.67518739690909,34.9924630294173,258.992876924617,1974,9,18.3295828657291,1.22563639800193,16.9464987597069,2318.75227148422,2160.31656385474,7.989200101771
23.1,-65.2,2475.83939424131,2506.40622355559,3.11761033620253,34.9619844284961,259.71830783202,1974,9,18.6722639756003,1.25847367868389,22.1723399911426,2323.83003740903,2165.33773299263,7.97611599606597
23.1,-65.2,3959.54966623493,4022.36712354951,2.3449548010068,34.9032233656622,267.484481361273,1974,9,18.8696484403632,1.2874669537433,30.1363763649833,2328.85168480952,2171.75675786626,7.92499825396831
23.1,-65.2,3974.89289628375,4038.09714537034,2.34258839678012,34.9030450445072,267.474315613949,1974,9,18.8752438648669,1.28802292462815,30.2140346131581,2328.93756841027,2171.85938407038,7.92432772091754
23.1,-65.2,4454.9168078111,4530.7664611735,2.28496817244913,34.8939206568776,265.480306974112,1974,9,19.3037449865617,1.32211545608685,33.9759034923167,2332.42705982303,2176.6838487365,7.90124608656493
23.1,-65.2,5317.7244196473,5418.9337469938,2.08651964095812,34.8551461567639,252.859915908574,1974,9,21.909681197528,1.50121930993914,52.3462998699838,2345.4614540116,2197.71923778111,7.84729158505298
23.1,-65.2,5336.45511607054,5438.25215414676,2.08493388089408,34.8545103530928,252.659509678552,1974,9,21.9526523164523,1.50410647564276,52.6203707084596,2345.66702554813,2198.05349151325,7.84621925442235
23.1,-65.2,1457.40759190993,1471.82962394477,4.5058031452323,35.0273279118534,247.298541962473,1974,9,18.7925901432681,1.24941362666856,14.3000556300428,2317.04246843735,2161.01296562035,7.99157120741703
23.1,-65.2,1975.29142173956,1997.30657650131,3.64476875739355,34.9917913626061,259.131891528229,1974,9,18.3315384026923,1.22614219665471,17.1409152985091,2319.0116251286,2160.49010271036,7.98884246469317
23.1,-65.2,1979.2766762977,2001.35522409115,3.6392201997386,34.9916787324594,259.163296528247,1974,9,18.3313523208667,1.22619192475485,17.1745925287344,2319.05803217247,2160.51822376245,7.98878159281792
23.1,-65.2,2475.04234332968,2505.5946133164,3.11824501080143,34.9620306797144,259.717011940609,1974,9,18.6717457765386,1.25842718443742,22.1651399224136,2323.82413767507,2165.33113672561,7.97613839614121
